p_noise,trace_witness,label,round,hamiltonian
0.051792144775390625,-2.26968900520208e-05,1,52,H5
0.05179405212402344,2.3177244004413122e-05,-1,52,H5
0.05179309844970703,2.402414653879248e-07,-1,52,H5
0.05179262161254883,-1.1228308170296852e-05,1,52,H5
0.0,-2.071814181619476,1,56,H5
0.5,3.107450662134629,-1,56,H5
0.25,2.0467448006472555,-1,56,H5
0.125,0.6608068087159804,-1,56,H5
0.0625,-0.4851555106606468,1,56,H5
0.09375,0.1355322389927296,-1,56,H5
0.078125,-0.16202215529459,1,56,H5
0.0859375,-0.01015902502416094,1,56,H5
0.08984375,0.06344447950580846,-1,56,H5
0.087890625,0.026833882654093394,-1,56,H5
0.0869140625,0.008385429803842825,-1,56,H5
0.08642578125,-0.0008747707691472983,1,56,H5
0.086669921875,0.003758332899940625,-1,56,H5
0.0865478515625,0.0014425323267877876,-1,56,H5
0.08648681640625,0.0002840686461544617,-1,56,H5
0.086456298828125,-0.000295304088163556,1,56,H5
0.0864715576171875,-5.605978483591567e-06,1,56,H5
0.08647918701171875,0.00013923426936421346,-1,56,H5
0.08647537231445312,6.68148793350476e-05,-1,56,H5
0.08647346496582031,3.060463390089363e-05,-1,56,H5
0.0864725112915039,1.2499373577709583e-05,-1,56,H5
0.0864720344543457,3.4467090143930346e-06,-1,56,H5
0.0,-2.2310883812005766,1,60,H5
0.5,2.9442470976038653,-1,60,H5
0.25,1.7412670123063958,-1,60,H5
0.125,0.37209666759717996,-1,60,H5
0.0625,-0.7261162324516537,1,60,H5
0.09375,-0.13316497593658486,1,60,H5
0.109375,0.12963257809439893,-1,60,H5
0.1015625,0.0008713702660755607,-1,60,H5
0.09765625,-0.06547513054400148,1,60,H5
0.099609375,-0.03213551036976181,1,60,H5
0.1005859375,-0.015590669978247318,1,60,H5
0.10107421875,-0.007349323810963454,1,60,H5
0.101318359375,-0.003236398253280648,1,60,H5
0.1014404296875,-0.0011818697375430842,1,60,H5
0.10150146484375,-0.00015508871841710126,1,60,H5
0.101531982421875,0.00035818102232182403,-1,60,H5
0.1015167236328125,0.0001015562148052318,-1,60,H5
0.10150909423828125,-2.6763736001689242e-05,1,60,H5
0.10151290893554688,3.7396868341393885e-05,-1,60,H5
0.10151100158691406,5.316723405951462e-06,-1,60,H5
0.10151004791259766,-1.0723466988729613e-05,1,60,H5
0.10151052474975586,-2.7033619638128226e-06,1,60,H5
0.0,-2.167191306748648,1,64,H5
0.5,3.0352739657190138,-1,64,H5
0.25,1.9508338346622285,-1,64,H5
0.125,0.5136869276560597,-1,64,H5
0.0625,-0.6326603823430577,1,64,H5
0.09375,-0.01625837158952459,1,64,H5
0.109375,0.25890326954125387,-1,64,H5
0.1015625,0.12394510092017294,-1,64,H5
0.09765625,0.05450861289775644,-1,64,H5
0.095703125,0.019292640999911403,-1,64,H5
0.0947265625,0.0015591664654801551,-1,64,H5
0.09423828125,-0.007339075622708635,1,64,H5
0.094482421875,-0.0028873252204799638,1,64,H5
0.0946044921875,-0.000663422334896524,1,64,H5
0.09466552734375,0.00044803628883594016,-1,64,H5
0.094635009765625,-0.00010765196250600573,1,64,H5
0.0946502685546875,0.0001702024277158709,-1,64,H5
0.09464263916015625,3.127779881545445e-05,-1,64,H5
0.09463882446289062,-3.818644028374951e-05,1,64,H5
0.09464073181152344,-3.454160345250923e-06,1,64,H5
0.09464168548583984,1.3911859332194076e-05,-1,64,H5
0.09464120864868164,5.228859517536488e-06,-1,64,H5
0.0,-2.766485721150825,1,68,H5
0.5,2.4261977380503277,-1,68,H5
0.25,1.2835658689407095,-1,68,H5
0.125,-0.11815321925281297,1,68,H5
0.1875,0.6980221735244503,-1,68,H5
0.15625,0.3232057199832029,-1,68,H5
0.140625,0.11144944002438513,-1,68,H5
0.1328125,-0.001042065331264417,1,68,H5
0.13671875,0.055771110978086694,-1,68,H5
0.134765625,0.027507623041754834,-1,68,H5
0.1337890625,0.013268710297182608,-1,68,H5
0.13330078125,0.006122324945109529,-1,68,H5
0.133056640625,0.0025423828760030055,-1,68,H5
0.1329345703125,0.000750722346540729,-1,68,H5
0.13287353515625,-0.0001455305604433979,1,68,H5
0.132904052734375,0.00030263112123107144,-1,68,H5
0.1328887939453125,7.855908803892919e-05,-1,68,H5
0.13288116455078125,-3.348353421589109e-05,1,68,H5
0.13288497924804688,2.2538327398916036e-05,-1,68,H5
0.13288307189941406,-5.472465785805181e-06,1,68,H5
0.13288402557373047,8.532965211915933e-06,-1,68,H5
0.13288354873657227,1.5302583144805038e-06,-1,68,H5
0.0,-2.7569071754022643,1,72,H5
0.5,2.425587837190073,-1,72,H5
0.25,1.5664344445869465,-1,72,H5
0.125,0.14798272355772898,-1,72,H5
0.0625,-1.065244915436514,1,72,H5
0.09375,-0.4063267283396909,1,72,H5
0.109375,-0.11695621242428633,1,72,H5
0.1171875,0.018464221852092927,-1,72,H5
0.11328125,-0.0484955792955899,1,72,H5
0.115234375,-0.014829671278887097,1,72,H5
0.1162109375,0.0018635786549625888,-1,72,H5
0.11572265625,-0.006471445706249107,1,72,H5
0.115966796875,-0.002301036472658863,1,72,H5
0.1160888671875,-0.00021800503264529647,1,72,H5
0.11614990234375,0.0008229677318451201,-1,72,H5
0.116119384765625,0.00030252658581617076,-1,72,H5
0.1161041259765625,4.227208639519253e-05,-1,72,H5
0.11609649658203125,-8.786364557816784e-05,1,72,H5
0.11610031127929688,-2.2795072716699782e-05,1,72,H5
0.11610221862792969,9.738683556623218e-06,-1,72,H5
0.11610126495361328,-6.528150400572641e-06,1,72,H5
0.11610174179077148,1.6052776229957821e-06,-1,72,H5
0.0,-2.7251930698379683,1,76,H5
0.5,2.493692771767365,-1,76,H5
0.25,1.6426916610693456,-1,76,H5
0.125,0.2260956995757955,-1,76,H5
0.0625,-0.9998809144038693,1,76,H5
0.09375,-0.33265317083857837,1,76,H5
0.109375,-0.040652132573708144,1,76,H5
0.1171875,0.09576702672348002,-1,76,H5
0.11328125,0.02833245544561787,-1,76,H5
0.111328125,-0.005964354473612168,1,76,H5
0.1123046875,0.011232704119035902,-1,76,H5
0.11181640625,0.0026463653488966316,-1,76,H5
0.111572265625,-0.0016559435361965108,1,76,H5
0.1116943359375,0.0004959732383457149,-1,76,H5
0.11163330078125,-0.0005797945128720311,1,76,H5
0.111663818359375,-4.186298488231821e-05,1,76,H5
0.1116790771484375,0.00022706703899787184,-1,76,H5
0.11167144775390625,9.260500522806359e-05,-1,76,H5
0.11166763305664062,2.5371754728539808e-05,-1,76,H5
0.11166572570800781,-8.245428936876076e-06,1,76,H5
0.11166667938232422,8.563209430628715e-06,-1,76,H5
0.11166620254516602,1.5890188098666158e-07,-1,76,H5
0.0,-2.6186780122735436,1,80,H5
0.5,2.585829240010809,-1,80,H5
0.25,1.523638240277832,-1,80,H5
0.125,0.13171165480197977,-1,80,H5
0.0625,-1.0210064242773207,1,80,H5
0.09375,-0.396505723240395,1,80,H5
0.109375,-0.12121250487892844,1,80,H5
0.1171875,0.007944293356735188,-1,80,H5
0.11328125,-0.05594796463048711,1,80,H5
0.115234375,-0.023831871347516076,1,80,H5
0.1162109375,-0.007901493127975223,1,80,H5
0.11669921875,3.194975341822004e-05,-1,80,H5
0.116455078125,-0.003932131239786446,1,80,H5
0.1165771484375,-0.001949431011230629,1,80,H5
0.11663818359375,-0.0009585757433898112,1,80,H5
0.116668701171875,-0.00046327177953947585,1,80,H5
0.1166839599609375,-0.00021565070994064572,1,80,H5
0.11669158935546875,-9.184790257404929e-05,1,80,H5
0.11669540405273438,-2.9948430667697812e-05,1,80,H5
0.11669731140136719,1.0008223511881464e-06,-1,80,H5
0.11669635772705078,-1.4473763913724902e-05,1,80,H5
0.11669683456420898,-6.736460720468962e-06,1,80,H5
0.0,-2.3166461846638224,1,84,H5
0.5,2.8509001292622447,-1,84,H5
0.25,1.7257935889541978,-1,84,H5
0.125,0.3358916118129236,-1,84,H5
0.0625,-0.7860417257545611,1,84,H5
0.09375,-0.18054550275261327,1,84,H5
0.109375,0.08805562692315186,-1,84,H5
0.1015625,-0.043558520059657144,1,84,H5
0.10546875,0.022908630483248177,-1,84,H5
0.103515625,-0.010158496007674787,1,84,H5
0.1044921875,0.006416500034013534,-1,84,H5
0.10400390625,-0.001860617407356116,1,84,H5
0.104248046875,0.00228053365787112,-1,84,H5
0.1041259765625,0.00021060656126029031,-1,84,H5
0.10406494140625,-0.0008248432702990666,1,84,H5
0.104095458984375,-0.0003070778218011577,1,84,H5
0.1041107177734375,-4.822549777447338e-05,1,84,H5
0.10411834716796875,8.119306478163169e-05,-1,84,H5
0.10411453247070312,1.648441677370993e-05,-1,84,H5
0.10411262512207031,-1.58703821815237e-05,1,84,H5
0.10411357879638672,3.0705687580068197e-07,-1,84,H5
0.10411310195922852,-7.781652757540836e-06,1,84,H5
0.0,-2.443918492717091,1,88,H5
0.5,2.774848003326845,-1,88,H5
0.25,1.7505921735824421,-1,88,H5
0.125,0.31619548526908897,-1,88,H5
0.0625,-0.8541316401405316,1,88,H5
0.09375,-0.22263899891364303,1,88,H5
0.109375,0.05765397879998698,-1,88,H5
0.1015625,-0.0796876555773567,1,88,H5
0.10546875,-0.010326511396622221,1,88,H5
0.107421875,0.02383496755960301,-1,88,H5
0.1064453125,0.006797204458325323,-1,88,H5
0.10595703125,-0.0017538883357905467,1,88,H5
0.106201171875,0.002524346712472522,-1,88,H5
0.1060791015625,0.00038590168001913575,-1,88,H5
0.10601806640625,-0.0006838251638441838,1,88,H5
0.106048583984375,-0.00014891970604316573,1,88,H5
0.1060638427734375,0.00011850149531270407,-1,88,H5
0.10605621337890625,-1.5206478203959317e-05,1,88,H5
0.10606002807617188,5.1648165334858276e-05,-1,88,H5
0.10605812072753906,1.8221007761751867e-05,-1,88,H5
0.10605716705322266,1.5073058282633056e-06,-1,88,H5
0.10605669021606445,-6.849575925407803e-06,1,88,H5
0.0,-1.8974484660268902,1,92,H5
0.5,3.2877456393403155,-1,92,H5
0.25,2.3891240681801564,-1,92,H5
0.125,0.9936579959441864,-1,92,H5
0.0625,-0.20680886618608613,1,92,H5
0.09375,0.44644027478683307,-1,92,H5
0.078125,0.1340343764809716,-1,92,H5
0.0703125,-0.03270629342362852,1,92,H5
0.07421875,0.0515682337009169,-1,92,H5
0.072265625,0.009659007461192748,-1,92,H5
0.0712890625,-0.01146638355881835,1,92,H5
0.07177734375,-0.0008894045187938793,1,92,H5
0.072021484375,0.004388368443621671,-1,92,H5
0.0718994140625,0.001750374194029014,-1,92,H5
0.07183837890625,0.0004307079566072125,-1,92,H5
0.071807861328125,-0.00022929249370923221,1,92,H5
0.0718231201171875,0.00010072167733982118,-1,92,H5
0.07181549072265625,-6.428192159196877e-05,1,92,H5
0.07181930541992188,1.8220749506969725e-05,-1,92,H5
0.07181739807128906,-2.3030368132115342e-05,1,92,H5
0.07181835174560547,-2.404754835705347e-06,1,92,H5
0.07181882858276367,7.908010955404166e-06,-1,92,H5
0.0,-1.880958789160777,1,96,H5
0.5,3.27597977690846,-1,96,H5
0.25,2.4671977480698972,-1,96,H5
0.125,1.0719736175927346,-1,96,H5
0.0625,-0.14972166414229254,1,96,H5
0.09375,0.5162988455047435,-1,96,H5
0.078125,0.1980779719841247,-1,96,H5
0.0703125,0.02800584359660703,-1,96,H5
0.06640625,-0.059884320518797426,1,96,H5
0.068359375,-0.015697941348197686,1,96,H5
0.0693359375,0.006214014347277169,-1,96,H5
0.06884765625,-0.004726915128922565,1,96,H5
0.069091796875,0.0007473076272126178,-1,96,H5
0.0689697265625,-0.001988863737247812,1,96,H5
0.06903076171875,-0.0006205431152696284,1,96,H5
0.069061279296875,6.344098295336942e-05,-1,96,H5
0.0690460205078125,-0.0002785363834181126,1,96,H5
0.06905364990234375,-0.00010754402967207144,1,96,H5
0.06905746459960938,-2.205060573429174e-05,1,96,H5
0.06905937194824219,2.06954180140273e-05,-1,96,H5
0.06905841827392578,-6.77536508980614e-07,1,96,H5
0.06905889511108398,1.0008955089790827e-05,-1,96,H5
0.0,-2.6088372969373204,1,100,H5
0.5,2.524991303128246,-1,100,H5
0.25,1.6151311804219028,-1,100,H5
0.125,0.25642600871035465,-1,100,H5
0.0625,-0.9249021010308713,1,100,H5
0.09375,-0.2804442669578011,1,100,H5
0.109375,0.0004189712176439625,-1,100,H5
0.1015625,-0.1367826974352469,1,100,H5
0.10546875,-0.06739002359911611,1,100,H5
0.107421875,-0.03328949739195056,1,100,H5
0.1083984375,-0.016386495725442776,1,100,H5
0.10888671875,-0.007971600296902151,1,100,H5
0.109130859375,-0.003773277779799966,1,100,H5
0.1092529296875,-0.0016763945569231858,1,100,H5
0.10931396484375,-0.0006285220468027694,1,100,H5
0.109344482421875,-0.00010472801614400812,1,100,H5
0.1093597412109375,0.00015713344944950913,-1,100,H5
0.10935211181640625,2.620567894143222e-05,-1,100,H5
0.10934829711914062,-3.9260428014845083e-05,1,100,H5
0.10935020446777344,-6.527189392049881e-06,1,100,H5
0.10935115814208984,9.839291060645405e-06,-1,100,H5
0.10935068130493164,1.6560624060552032e-06,-1,100,H5
0.0,-2.326763677399229,1,104,H5
0.5,2.7650462294516043,-1,104,H5
0.25,1.7992471831851213,-1,104,H5
0.125,0.4510331131521585,-1,104,H5
0.0625,-0.7000950120821392,1,104,H5
0.09375,-0.0735469130510041,1,104,H5
0.109375,0.200532525018524,-1,104,H5
0.1015625,0.06655545478822014,-1,104,H5
0.09765625,-0.002715287378290493,1,104,H5
0.099609375,0.03211333006004244,-1,104,H5
0.0986328125,0.01474756489450374,-1,104,H5
0.09814453125,0.006028303733405585,-1,104,H5
0.097900390625,0.001659553062959493,-1,104,H5
0.0977783203125,-0.0005271054807602371,1,104,H5
0.09783935546875,0.0005664141533654465,-1,104,H5
0.097808837890625,1.970193398796727e-05,-1,104,H5
0.0977935791015625,-0.00025368987307475277,1,104,H5
0.09780120849609375,-0.00011699099457665452,1,104,H5
0.09780502319335938,-4.864378656660451e-05,1,104,H5
0.09780693054199219,-1.447074035898499e-05,1,104,H5
