noise_type,round,max_noise,clean_trace,hamiltonian
white,4,0.08919143676757812,-0.5986280126978127,H5
bitflip,4,0.03424644470214844,-0.5986280126978127,H5
white,8,0.0999917984008789,-0.5979004137708099,H5
bitflip,8,0.023286819458007812,-0.5979004137708099,H5
white,12,0.19559097290039062,-1.0141972577493623,H5
bitflip,12,0.040587425231933594,-1.0141972577493623,H5
white,16,0.1902170181274414,-0.7667742582517476,H5
bitflip,16,0.037723541259765625,-0.7667742582517476,H5
